,Event,Category,Name1,Year1,Name2,Year2,Name3,Year3,Name4,Year4,School,QualifyingTime,Time,Place,Points
772, Event 16  Women 200 Yard Backstroke,Preliminaries,"Gatrall, Maddy",JR,,,,,,,Akron,1:53.50,1:54.64,38,0
773, Event 16  Women 200 Yard Backstroke,Preliminaries,"Mannion, Natalie",FR,,,,,,,Stanford,1:53.08,1:54.76,39,0
774, Event 16  Women 200 Yard Backstroke,Preliminaries,"Arky, Natalie",SR,,,,,,,Denver,1:53.94,1:54.87,40,0
775, Event 16  Women 200 Yard Backstroke,Preliminaries,"Varga, Ella",FR,,,,,,,LSU,1:51.74,1:55.13,41,0
776, Event 16  Women 200 Yard Backstroke,Preliminaries,"Bathurst, Ella",SO,,,,,,,Virginia,1:53.37,1:55.22,42,0
777, Event 16  Women 200 Yard Backstroke,Preliminaries,"Jansen, Claire",FR,,,,,,,Pittsburgh,1:56.06,1:55.23,43,0
778, Event 16  Women 200 Yard Backstroke,Preliminaries,"Weiler Sastre, Carmen",FR,,,,,,,Virginia Tech,1:52.97,1:55.47,44,0
779, Event 16  Women 200 Yard Backstroke,Preliminaries,"Salcutan, Tatiana",JR,,,,,,,South Carolina,1:53.74,1:55.59,45,0
780, Event 16  Women 200 Yard Backstroke,Preliminaries,"Brown, Charli",SO,,,,,,,Arizona St,1:56.32,1:55.84,46,0
781, Event 16  Women 200 Yard Backstroke,Preliminaries,"Rees, Meredith",SR,,,,,,,Missouri,1:54.54,1:55.92,47,0
782, Event 16  Women 200 Yard Backstroke,Preliminaries,"Harrison, Tristan",JR,,,,,,,Ohio St,1:54.84,1:56.20,48,0
783, Event 16  Women 200 Yard Backstroke,Preliminaries,"Crisera, Alex",SR,,,,,,,Stanford,1:53.77,1:56.24,49,0
784, Event 16  Women 200 Yard Backstroke,Preliminaries,"Sommerstad, Kyra",JR,,,,,,,Ohio St,1:56.07,1:56.54,50,0
785, Event 16  Women 200 Yard Backstroke,Preliminaries,"McMillan, Ashley",FR,,,,,,,Southern California,1:55.69,2:02.72,51,0
786, Event 16  Women 200 Yard Backstroke,Preliminaries,"Jones, Emily",FR,,,,,,,Alabama,1:56.91,DFS,---,0
787, Event 17  Women 100 Yard Freestyle,Championship Final,"Walsh, Gretchen",SO,,,,,,,Virginia,46.66,45.61,1,20
788, Event 17  Women 100 Yard Freestyle,Championship Final,"Huske, Torri",SO,,,,,,,Stanford,47.19,46.46,2,17
789, Event 17  Women 100 Yard Freestyle,Championship Final,"MacNeil, Maggie",5Y,,,,,,,LSU,46.90,46.58,3,16
790, Event 17  Women 100 Yard Freestyle,Championship Final,"Albiero, Gabi",JR,,,,,,,Louisville,46.88,46.80,4,15
791, Event 17  Women 100 Yard Freestyle,Championship Final,"Berkoff, Katharine",SR,,,,,,,NC State,46.91,46.87,5,14
792, Event 17  Women 100 Yard Freestyle,Championship Final,"Zenick, Katherine",JR,,,,,,,Ohio St,47.34,47.27,6,13
793, Event 17  Women 100 Yard Freestyle,Championship Final,"Regenauer, Christiana",SR,,,,,,,Louisville,47.33,47.50,7,11.50
794, Event 17  Women 100 Yard Freestyle,Championship Final,"Transom, Laticia-Leigh",5Y,,,,,,,Hawaii,47.39,47.50,7,11.50
795, Event 17  Women 100 Yard Freestyle,Consolation Final,"Fulmer, Amy",SR,,,,,,,Ohio St,47.62,47.39,9,9
796, Event 17  Women 100 Yard Freestyle,Consolation Final,"Parker, Maxine",JR,,,,,,,Virginia,47.42,47.72,10,7
797, Event 17  Women 100 Yard Freestyle,Consolation Final,"Antoniou, Kalia",5Y,,,,,,,Alabama,47.55,47.89,11,6
798, Event 17  Women 100 Yard Freestyle,Consolation Final,"Paegle, Kristina",FR,,,,,,,Indiana,47.99,47.99,12,5
799, Event 17  Women 100 Yard Freestyle,Consolation Final,"Stepanek, Chloe",JR,,,,,,,Texas A&M,47.97,48.06,13,4
800, Event 17  Women 100 Yard Freestyle,Consolation Final,"Canny, Aimee",FR,,,,,,,Virginia,47.98,48.10,14,3
801, Event 17  Women 100 Yard Freestyle,Consolation Final,"Countie, Grace",SR,,,,,,,UNC,47.70,48.14,15,2
802, Event 17  Women 100 Yard Freestyle,Consolation Final,"Cuomo, Lexi",SR,,,,,,,Virginia,47.89,48.31,16,1
803, Event 17  Women 100 Yard Freestyle,Preliminaries,"Walsh, Gretchen",SO,,,,,,,Virginia,46.32,46.66,1,0
804, Event 17  Women 100 Yard Freestyle,Preliminaries,"Albiero, Gabi",JR,,,,,,,Louisville,46.95,46.88,2,0
805, Event 17  Women 100 Yard Freestyle,Preliminaries,"MacNeil, Maggie",5Y,,,,,,,LSU,46.27,46.90,3,0
806, Event 17  Women 100 Yard Freestyle,Preliminaries,"Berkoff, Katharine",SR,,,,,,,NC State,47.02,46.91,4,0
807, Event 17  Women 100 Yard Freestyle,Preliminaries,"Huske, Torri",SO,,,,,,,Stanford,46.85,47.19,5,0
808, Event 17  Women 100 Yard Freestyle,Preliminaries,"Regenauer, Christiana",SR,,,,,,,Louisville,47.47,47.33,6,0
809, Event 17  Women 100 Yard Freestyle,Preliminaries,"Zenick, Katherine",JR,,,,,,,Ohio St,47.37,47.34,7,0
810, Event 17  Women 100 Yard Freestyle,Preliminaries,"Transom, Laticia-Leigh",5Y,,,,,,,Hawaii,47.86,47.39,8,0
811, Event 17  Women 100 Yard Freestyle,Preliminaries,"Parker, Maxine",JR,,,,,,,Virginia,48.29,47.42,9,0
812, Event 17  Women 100 Yard Freestyle,Preliminaries,"Antoniou, Kalia",5Y,,,,,,,Alabama,47.46,47.55,10,0
813, Event 17  Women 100 Yard Freestyle,Preliminaries,"Fulmer, Amy",SR,,,,,,,Ohio St,47.02,47.62,11,0
814, Event 17  Women 100 Yard Freestyle,Preliminaries,"Countie, Grace",SR,,,,,,,UNC,48.21,47.70,12,0
815, Event 17  Women 100 Yard Freestyle,Preliminaries,"Cuomo, Lexi",SR,,,,,,,Virginia,47.71,47.89,13,0
816, Event 17  Women 100 Yard Freestyle,Preliminaries,"Stepanek, Chloe",JR,,,,,,,Texas A&M,47.67,47.97,14,0
817, Event 17  Women 100 Yard Freestyle,Preliminaries,"Canny, Aimee",FR,,,,,,,Virginia,48.05,47.98,15,0
818, Event 17  Women 100 Yard Freestyle,Preliminaries,"Paegle, Kristina",FR,,,,,,,Indiana,48.15,47.99,16,0
819, Event 17  Women 100 Yard Freestyle,Preliminaries,"Welch, Ella",FR,,,,,,,Louisville,47.99,48.00,17,0
820, Event 17  Women 100 Yard Freestyle,Preliminaries,"Ivan, Teresa",SO,,,,,,,Ohio St,48.23,48.08,18,0
821, Event 17  Women 100 Yard Freestyle,Preliminaries,"Douthwright, Brooklyn",SO,,,,,,,Tennessee,48.08,48.11,19,0
822, Event 17  Women 100 Yard Freestyle,Preliminaries,"Ruck, Taylor",SR,,,,,,,Stanford,47.44,48.11,19,0
823, Event 17  Women 100 Yard Freestyle,Preliminaries,"Flynn, Lindsay",SO,,,,,,,Michigan,47.50,48.23,21,0
824, Event 17  Women 100 Yard Freestyle,Preliminaries,"Shackelford, Sarah",SR,,,,,,,Virginia Tech,48.28,48.25,22,0
825, Event 17  Women 100 Yard Freestyle,Preliminaries,"Tang, Amy",SO,,,,,,,Stanford,47.89,48.28,23,0
826, Event 17  Women 100 Yard Freestyle,Preliminaries,"Nikonova, Ekaterina",SO,,,,,,,Florida,47.86,48.30,24,0
827, Event 17  Women 100 Yard Freestyle,Preliminaries,"Dennis, Julia",FR,,,,,,,Louisville,47.93,48.32,25,0
828, Event 17  Women 100 Yard Freestyle,Preliminaries,"Davidson, Emma",SR,,,,,,,California,48.27,48.33,26,0
829, Event 17  Women 100 Yard Freestyle,Preliminaries,"Alons, Kylee",5Y,,,,,,,NC State,48.74,48.36,27,0
830, Event 17  Women 100 Yard Freestyle,Preliminaries,"Cronk, Micayla",SO,,,,,,,Florida,47.99,48.42,28,0
831, Event 17  Women 100 Yard Freestyle,Preliminaries,"Maier, Nicole",JR,,,,,,,Miami (Ohio),48.15,48.42,28,0
832, Event 17  Women 100 Yard Freestyle,Preliminaries,"Cooper, Grace",JR,,,,,,,Texas,48.51,48.43,30,0
833, Event 17  Women 100 Yard Freestyle,Preliminaries,"Naccarella, Toni",5Y,,,,,,,Buffalo,48.28,48.47,31,0
834, Event 17  Women 100 Yard Freestyle,Preliminaries,"Melton, Kobie",5Y,,,,,,,Arkansas,48.75,48.51,32,0
835, Event 17  Women 100 Yard Freestyle,Preliminaries,"Webb, Abbey",JR,,,,,,,NC State,48.05,48.51,32,0
836, Event 17  Women 100 Yard Freestyle,Preliminaries,"Smith, Janie",SR,,,,,,,South Carolina,48.32,48.55,34,0
837, Event 17  Women 100 Yard Freestyle,Preliminaries,"Turak, Ashley",SR,,,,,,,Indiana,48.66,48.59,35,0
838, Event 17  Women 100 Yard Freestyle,Preliminaries,"Pattison, Greer",SO,,,,,,,UNC,48.55,48.69,36,0
839, Event 17  Women 100 Yard Freestyle,Preliminaries,"Venema, Nikki",SR,,,,,,,Princeton,48.33,48.70,37,0
840, Event 17  Women 100 Yard Freestyle,Preliminaries,"Bates, Talia",SR,,,,,,,Florida,47.75,48.72,38,0
841, Event 17  Women 100 Yard Freestyle,Preliminaries,"Wilson, Kayla",FR,,,,,,,Stanford,48.21,48.80,39,0
842, Event 17  Women 100 Yard Freestyle,Preliminaries,"Batchelor, Molly",JR,,,,,,,Arizona St,48.84,48.83,40,0
843, Event 17  Women 100 Yard Freestyle,Preliminaries,"Semenuk, Bridget",SR,,,,,,,Texas,48.77,48.85,41,0
844, Event 17  Women 100 Yard Freestyle,Preliminaries,"Henderson, Hanna",JR,,,,,,,Southern California,48.43,48.87,42,0
845, Event 17  Women 100 Yard Freestyle,Preliminaries,"Grover, Claire",5Y,,,,,,,UCLA,48.48,48.91,43,0
846, Event 17  Women 100 Yard Freestyle,Preliminaries,"Nel, Olivia",SO,,,,,,,UNC,48.42,48.95,44,0
847, Event 17  Women 100 Yard Freestyle,Preliminaries,"Longi, Ava",JR,,,,,,,Texas,48.47,48.96,45,0
848, Event 17  Women 100 Yard Freestyle,Preliminaries,"Delgado, Anicka",JR,,,,,,,Southern California,48.26,49.06,46,0
849, Event 17  Women 100 Yard Freestyle,Preliminaries,"McCarty, Eboni",SO,,,,,,,Georgia,48.30,49.09,47,0
850, Event 17  Women 100 Yard Freestyle,Preliminaries,"Stevenson, Katie",SR,,,,,,,William & Mary,48.37,49.10,48,0
851, Event 17  Women 100 Yard Freestyle,Preliminaries,"Kan, Natalie",SO,,,,,,,Michigan,49.07,49.11,49,0
852, Event 17  Women 100 Yard Freestyle,Preliminaries,"Barnes, Megan",FR,,,,,,,LSU,48.96,49.17,50,0
853, Event 17  Women 100 Yard Freestyle,Preliminaries,"Mack, Katie",SR,,,,,,,Florida,48.53,49.19,51,0
854, Event 17  Women 100 Yard Freestyle,Preliminaries,"Wheeler, Kaitlynn",SR,,,,,,,Kentucky,49.00,49.20,52,0
855, Event 17  Women 100 Yard Freestyle,Preliminaries,"Russo, Catherine",JR,,,,,,,Ohio St,48.69,49.24,53,0
856, Event 17  Women 100 Yard Freestyle,Preliminaries,"Carlson, Abby",SO,,,,,,,Wisconsin,48.56,49.28,54,0
857, Event 17  Women 100 Yard Freestyle,Preliminaries,"Mrozinski, Julia",SO,,,,,,,Tennessee,48.94,49.30,55,0
858, Event 17  Women 100 Yard Freestyle,Preliminaries,"Crush, Annabel",SO,,,,,,,NC State,49.01,49.30,55,0
859, Event 17  Women 100 Yard Freestyle,Preliminaries,"Rhee, Rachel",SR,,,,,,,UCLA,48.00,49.34,57,0
860, Event 17  Women 100 Yard Freestyle,Preliminaries,"Kennett, Bobbi",JR,,,,,,,Texas A&M,48.72,49.44,58,0
861, Event 17  Women 100 Yard Freestyle,Preliminaries,"Nevmovenko, Polina",SO,,,,,,,Auburn,48.55,49.48,59,0
862, Event 17  Women 100 Yard Freestyle,Preliminaries,"Carlton, Delaney",SR,,,,,,,UNC Asheville,49.43,49.58,60,0
863, Event 17  Women 100 Yard Freestyle,Preliminaries,"Petkova, Diana",JR,,,,,,,Alabama,48.86,49.61,61,0
864, Event 17  Women 100 Yard Freestyle,Preliminaries,"Yendell, Sophie",JR,,,,,,,Pittsburgh,49.07,49.70,62,0
865, Event 17  Women 100 Yard Freestyle,Preliminaries,"Burt, Maddy",SR,,,,,,,Arizona,48.77,50.46,63,0
866, Event 17  Women 100 Yard Freestyle,Preliminaries,"Funderburke, Nyah",SO,,,,,,,Ohio St,49.25,DQ,---,0
867, Event 17  Women 100 Yard Freestyle,Preliminaries,"Strouse, Ashley",SO,,,,,,,Northwestern,48.70,DFS,---,0
868, Event 17  Women 100 Yard Freestyle,Preliminaries,"Leibel, Kyla",SR,,,,,,,Texas,48.68,DFS,---,0
869, Event 18  Women 200 Yard Breaststroke,Championship Final,"Douglass, Kate",SR,,,,,,,Virginia,2:02.60,2:01.29,1,20
870, Event 18  Women 200 Yard Breaststroke,Championship Final,"Elendt, Anna",JR,,,,,,,Texas,2:06.64,2:03.26,2,17
871, Event 18  Women 200 Yard Breaststroke,Championship Final,"Nelson, Ella",SR,,,,,,,Virginia,2:05.72,2:04.33,3,16
872, Event 18  Women 200 Yard Breaststroke,Championship Final,"McSharry, Mona",JR,,,,,,,Tennessee,2:06.39,2:04.59,4,15
873, Event 18  Women 200 Yard Breaststroke,Championship Final,"Peplowski, Noelle",5Y,,,,,,,Indiana,2:06.35,2:06.16,5,14
874, Event 18  Women 200 Yard Breaststroke,Championship Final,"Gridley, Kaelyn",FR,,,,,,,Duke,2:07.32,2:06.26,6,13
875, Event 18  Women 200 Yard Breaststroke,Championship Final,"Keating, Anna",JR,,,,,,,Virginia,2:07.12,2:06.73,7,12
876, Event 18  Women 200 Yard Breaststroke,Championship Final,"Odgers, Isabelle",5Y,,,,,,,Southern California,2:06.92,2:07.13,8,11
877, Event 18  Women 200 Yard Breaststroke,Consolation Final,"Foley, Sally",JR,,,,,,,Duke,2:07.43,2:06.58,9,9
878, Event 18  Women 200 Yard Breaststroke,Consolation Final,"Kucheran, Nina",5Y,,,,,,,Florida,2:08.30,2:06.59,10,7
879, Event 18  Women 200 Yard Breaststroke,Consolation Final,"Jacoby, Lydia",FR,,,,,,,Texas,2:07.58,2:06.66,11,6
880, Event 18  Women 200 Yard Breaststroke,Consolation Final,"Davey, Gillian",SR,,,,,,,Kentucky,2:07.88,2:07.26,12,5
881, Event 18  Women 200 Yard Breaststroke,Consolation Final,"Wiseman, Avery",SO,,,,,,,Alabama,2:07.77,2:08.00,13,4
882, Event 18  Women 200 Yard Breaststroke,Consolation Final,"Hartman, Zoie",SR,,,,,,,Georgia,2:07.85,2:08.13,14,3
883, Event 18  Women 200 Yard Breaststroke,Consolation Final,"Dobler, Kaitlyn",JR,,,,,,,Southern California,2:07.89,2:09.14,15,2
884, Event 18  Women 200 Yard Breaststroke,Consolation Final,"MacCausland, Heather",SR,,,,,,,NC State,2:08.14,2:10.04,16,1
885, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Douglass, Kate",SR,,,,,,,Virginia,2:01.43,2:02.60,1,0
886, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Nelson, Ella",SR,,,,,,,Virginia,2:06.39,2:05.72,2,0
887, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Peplowski, Noelle",5Y,,,,,,,Indiana,2:05.52,2:06.35,3,0
888, Event 18  Women 200 Yard Breaststroke,Preliminaries,"McSharry, Mona",JR,,,,,,,Tennessee,2:05.11,2:06.39,4,0
889, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Elendt, Anna",JR,,,,,,,Texas,2:05.50,2:06.64,5,0
890, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Odgers, Isabelle",5Y,,,,,,,Southern California,2:06.66,2:06.92,6,0
891, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Keating, Anna",JR,,,,,,,Virginia,2:07.91,2:07.12,7,0
892, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Gridley, Kaelyn",FR,,,,,,,Duke,2:06.74,2:07.32,8,0
893, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Foley, Sally",JR,,,,,,,Duke,2:06.61,2:07.43,9,0
894, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Jacoby, Lydia",FR,,,,,,,Texas,2:04.32,2:07.58,10,0
895, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Wiseman, Avery",SO,,,,,,,Alabama,2:05.85,2:07.77,11,0
896, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Hartman, Zoie",SR,,,,,,,Georgia,2:05.48,2:07.85,12,0
897, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Davey, Gillian",SR,,,,,,,Kentucky,2:08.19,2:07.88,13,0
898, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Dobler, Kaitlyn",JR,,,,,,,Southern California,2:05.66,2:07.89,14,0
899, Event 18  Women 200 Yard Breaststroke,Preliminaries,"MacCausland, Heather",SR,,,,,,,NC State,2:08.82,2:08.14,15,0
900, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Kucheran, Nina",5Y,,,,,,,Florida,2:10.01,2:08.30,16,0
901, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Phelan, Denise",FR,,,,,,,Kentucky,2:10.02,2:08.36,17,0
902, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Sim, Letitia",SO,,,,,,,Michigan,2:09.14,2:08.39,18,0
903, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Podmanikova, Andrea",5Y,,,,,,,NC State,2:06.77,2:08.79,19,0
904, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Moore, Elizabeth",SR,,,,,,,Wisconsin,2:09.05,2:08.86,20,0
905, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Ferraguti, Alessia",5Y,,,,,,,Arkansas,2:09.27,2:08.98,21,0
906, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Yegher, Jaycee",5Y,,,,,,,Virginia,2:09.83,2:09.10,22,0
907, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Wright, Cat",5Y,,,,,,,Alabama,2:08.10,2:09.58,23,0
908, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Chue, Christie",SO,,,,,,,Florida Int'l,2:08.73,2:09.58,23,0
909, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Panitz, Josie",SR,,,,,,,Ohio St,2:07.38,2:09.64,25,0
910, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Looze, Mac",5Y,,,,,,,Indiana,2:08.58,2:09.78,26,0
911, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Fisher, Jocelyn",SR,,,,,,,Alabama,2:09.36,2:09.82,27,0
912, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Hanley, Channing",SO,,,,,,,Texas,2:09.32,2:10.19,28,0
913, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Engel, Bridget",JR,,,,,,,Kentucky,2:09.17,2:10.30,29,0
914, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Mendenhall, Olivia",SO,,,,,,,Kentucky,2:09.37,2:10.47,30,0
915, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Vovk, Tara",5Y,,,,,,,Miami (FL),2:10.24,2:10.50,31,0
916, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Raab, Allie",5Y,,,,,,,Stanford,2:08.64,2:10.58,32,0
917, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Goettler, Laura",JR,,,,,,,South Carolina,2:10.50,2:10.69,33,0
918, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Huggins, Maddy",SO,,,,,,,Florida St,2:09.55,2:10.97,34,0
919, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Williams, Christiana",JR,,,,,,,San Diego St,2:08.23,2:11.10,35,0
920, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Crawford, Brearna",SO,,,,,,,Indiana,2:09.36,2:11.12,36,0
921, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Tadder, Samantha",SO,,,,,,,Stanford,2:10.92,2:11.49,37,0
922, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Brathwaite, Katrina",SR,,,,,,,Missouri,2:09.62,2:11.67,38,0
923, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Herrmann, Vanessa",5Y,,,,,,,Arkansas,2:10.53,2:11.73,39,0
924, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Weber, Emma",FR,,,,,,,Virginia,2:08.41,2:11.76,40,0
925, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Murphy, Kristina",5Y,,,,,,,San Diego St,2:09.28,2:11.82,41,0
926, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Mason, Zorry",SR,,,,,,,Miami (FL),2:10.94,2:12.04,42,0
927, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Brouwer, Aubree",FR,,,,,,,NC State,2:10.43,2:12.28,43,0
928, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Ownbey, Hannah",JR,,,,,,,Auburn,2:10.89,2:12.33,44,0
929, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Smith, Skyler",SO,,,,,,,UNC,2:12.20,2:12.86,45,0
930, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Goerigk, Giulia",FR,,,,,,,Texas A&M,2:12.54,2:13.05,46,0
931, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Grosse, Malin",FR,,,,,,,Missouri,2:09.32,2:13.30,47,0
932, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Carlson, Eva",SO,,,,,,,UCLA,2:11.31,2:13.52,48,0
933, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Belyakov, Catherine",JR,,,,,,,Duke,2:10.67,2:13.59,49,0
934, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Bach, Hannah",SR,,,,,,,Ohio St,2:11.43,2:13.81,50,0
935, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Jew, Ellie",SR,,,,,,,Notre Dame,2:10.52,2:14.14,51,0
936, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Knox, Julia",SO,,,,,,,GWU,2:12.39,2:14.37,52,0
937, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Mansson, Julia",FR,,,,,,,Florida St,2:09.68,2:14.88,53,0
938, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Makarova, Stasya",SO,,,,,,,Auburn,2:09.35,2:14.90,54,0
939, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Lundgren, Emily",FR,,,,,,,Washington St.,2:08.33,2:15.14,55,0
940, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Peoples, Olivia",SO,,,,,,,Florida,2:12.68,DQ,---,0
941, Event 18  Women 200 Yard Breaststroke,Preliminaries,"Kitchel, Devon",FR,,,,,,,Michigan,2:11.94,DFS,---,0
942, Event 19  Women 200 Yard Butterfly,Championship Final,"Sticklen, Emma",JR,,,,,,,Texas,1:51.71,1:49.95,1,20
943, Event 19  Women 200 Yard Butterfly,Championship Final,"Walsh, Alex",JR,,,,,,,Virginia,1:52.05,1:50.23,2,17
944, Event 19  Women 200 Yard Butterfly,Championship Final,"Pash, Kelly",SR,,,,,,,Texas,1:52.73,1:51.89,3,16
945, Event 19  Women 200 Yard Butterfly,Championship Final,"Looney, Lindsay",SR,,,,,,,Arizona St,1:53.19,1:52.25,4,15
946, Event 19  Women 200 Yard Butterfly,Championship Final,"Luther, Dakota",5Y,,,,,,,Texas,1:51.91,1:52.27,5,14
947, Event 19  Women 200 Yard Butterfly,Championship Final,"Hook, Charlotte",FR,,,,,,,Stanford,1:53.86,1:53.17,6,13
948, Event 19  Women 200 Yard Butterfly,Championship Final,"Harter, Abby",JR,,,,,,,Virginia,1:53.28,1:53.56,7,12
949, Event 19  Women 200 Yard Butterfly,Championship Final,"Hay, Abby",SR,,,,,,,Louisville,1:53.21,1:53.90,8,11
950, Event 19  Women 200 Yard Butterfly,Consolation Final,"Nordmann, Lillie",SO,,,,,,,Stanford,1:54.29,1:53.90,9,9
951, Event 19  Women 200 Yard Butterfly,Consolation Final,"Stotler, Sara",SO,,,,,,,Tennessee,1:54.71,1:53.94,10,7
952, Event 19  Women 200 Yard Butterfly,Consolation Final,"Klinker, Rachel",SR,,,,,,,California,1:54.16,1:54.03,11,6
953, Event 19  Women 200 Yard Butterfly,Consolation Final,"VanNote, Ellie",SR,,,,,,,UNC,1:54.84,1:55.04,12,5
954, Event 19  Women 200 Yard Butterfly,Consolation Final,"Jernstedt, Edith",SO,,,,,,,Florida St,1:54.64,1:55.15,13,4
955, Event 19  Women 200 Yard Butterfly,Consolation Final,"Arens, Abby",JR,,,,,,,NC State,1:54.45,1:55.80,14,3
956, Event 19  Women 200 Yard Butterfly,Consolation Final,"Guevara, Miriam",5Y,,,,,,,Northwestern,1:55.18,1:56.14,15,2
957, Event 19  Women 200 Yard Butterfly,Consolation Final,"Dickinson, Callie",5Y,,,,,,,Georgia,1:54.83,1:56.25,16,1
958, Event 19  Women 200 Yard Butterfly,Preliminaries,"Sticklen, Emma",JR,,,,,,,Texas,1:51.37,1:51.71,1,0
959, Event 19  Women 200 Yard Butterfly,Preliminaries,"Luther, Dakota",5Y,,,,,,,Texas,1:51.58,1:51.91,2,0
960, Event 19  Women 200 Yard Butterfly,Preliminaries,"Walsh, Alex",JR,,,,,,,Virginia,1:55.63,1:52.05,3,0
961, Event 19  Women 200 Yard Butterfly,Preliminaries,"Pash, Kelly",SR,,,,,,,Texas,1:51.45,1:52.73,4,0
962, Event 19  Women 200 Yard Butterfly,Preliminaries,"Looney, Lindsay",SR,,,,,,,Arizona St,1:52.68,1:53.19,5,0
963, Event 19  Women 200 Yard Butterfly,Preliminaries,"Hay, Abby",SR,,,,,,,Louisville,1:53.51,1:53.21,6,0
964, Event 19  Women 200 Yard Butterfly,Preliminaries,"Harter, Abby",JR,,,,,,,Virginia,1:54.31,1:53.28,7,0
965, Event 19  Women 200 Yard Butterfly,Preliminaries,"Hook, Charlotte",FR,,,,,,,Stanford,1:52.48,1:53.86,8,0
966, Event 19  Women 200 Yard Butterfly,Preliminaries,"Klinker, Rachel",SR,,,,,,,California,1:53.57,1:54.16,9,0
967, Event 19  Women 200 Yard Butterfly,Preliminaries,"Nordmann, Lillie",SO,,,,,,,Stanford,1:53.89,1:54.29,10,0
968, Event 19  Women 200 Yard Butterfly,Preliminaries,"Arens, Abby",JR,,,,,,,NC State,1:52.91,1:54.45,11,0
969, Event 19  Women 200 Yard Butterfly,Preliminaries,"Jernstedt, Edith",SO,,,,,,,Florida St,1:55.78,1:54.64,12,0
970, Event 19  Women 200 Yard Butterfly,Preliminaries,"Stotler, Sara",SO,,,,,,,Tennessee,1:54.61,1:54.71,13,0
971, Event 19  Women 200 Yard Butterfly,Preliminaries,"Dickinson, Callie",5Y,,,,,,,Georgia,1:54.63,1:54.83,14,0
972, Event 19  Women 200 Yard Butterfly,Preliminaries,"VanNote, Ellie",SR,,,,,,,UNC,1:54.07,1:54.84,15,0
973, Event 19  Women 200 Yard Butterfly,Preliminaries,"Guevara, Miriam",5Y,,,,,,,Northwestern,1:55.82,1:55.18,16,0
974, Event 19  Women 200 Yard Butterfly,Preliminaries,"Gati, Izzy",5Y,,,,,,,Kentucky,1:56.19,1:55.23,17,0
975, Event 19  Women 200 Yard Butterfly,Preliminaries,"Theall, Olivia",JR,,,,,,,Texas A&M,1:54.81,1:55.25,18,0
976, Event 19  Women 200 Yard Butterfly,Preliminaries,"Crom, Katelyn",FR,,,,,,,Michigan,1:53.94,1:55.29,19,0
